country,name,NASA_Carbon_Stock_t_C_ha,CO2_Mitigated_t_ha,Carbon_Value_USD_ha,Elevation_m,Mean_Temp_C,Annual_Precip_mm
RUS,Thermal Power Station 11,0.0,0.0,0.0,423,-1.5,352.0
CHN,Shunde Coal,3.1928551054000853,11.717778236818313,2226.3778649954797,-2,22.6,1640.0
CHN,Hengyun B Coal,3.0860294055938717,11.325727918529509,2151.8883045206067,4,0.0,0.0
CHN,Nansha 2 Coal,0.0,0.0,0.0,-1,0.0,0.0
CHN,Zhangping 7-8 Coal,0.0,0.0,0.0,199,20.8,1569.0
CHN,Longyan 5-6 Coal,0.0,0.0,0.0,297,20.6,1634.0
CHN,Pingshi Expansion Coal,0.0,0.0,0.0,187,19.400000000000002,1420.0
CHN,Yueyang 2 Coal,0.0,0.0,0.0,27,17.0,1301.0
CHN,Puqi 1-2 Coal,22.641428489685058,83.09404255714416,15787.868085857392,45,17.1,1353.0
CHN,Hanchuan 1-4 Coal,0.0,0.0,0.0,25,16.8,1200.0
CHN,Anqing - Wenergy 1 Coal,3.5949343824386593,13.193409183549878,2506.7477448744767,13,16.8,1306.0
CHN,Jiuhua Coal,23.90268886566162,87.72286813697815,16667.34494602585,13,16.7,1307.0
CHN,Yong'an Coal,8.712039794921875,31.97318604736328,6074.905348999024,181,20.1,1579.0
CHN,Xuancheng Coal,0.0,0.0,0.0,27,16.2,1260.0
CHN,Shaoxing Binhai Coal,0.0,0.0,0.0,6,0.0,0.0
CHN,Dalian - CPI Coal,0.0,0.0,0.0,45,10.8,620.0
CHN,Weihai 2 Coal,0.0,0.0,0.0,1,0.0,0.0
CHN,Wujing 1 Coal,0.0,0.0,0.0,5,16.1,1060.0
CHN,Jiaxing 1 Coal,2.9032603931427,10.654965642833709,2024.4434721384046,7,16.2,1133.0
CHN,Wanting 1-4 Coal,138.78660522460936,509.34684117431635,96775.89982312011,8,15.5,987.0
CHN,Yizheng - Sinopec Coal,9.378809623718261,34.42023131904602,6539.843950618743,10,15.5,995.0
CHN,Baiyanghe 6-7 Coal,0.0,0.0,0.0,224,13.0,685.0
CHN,Xuzhou - Nanjing Mine Coal,10.697934303283692,39.26141889305115,7459.669589679718,31,14.600000000000001,762.0
CHN,Yongcheng Coal,13.768537082672118,50.53053109340667,9600.800907747267,35,15.200000000000001,756.0
CHN,Zhumadian - Gucheng Coal,4.979817762374878,18.275931187915802,3472.4269257040023,77,15.100000000000001,770.0
CHN,Xinmi Coal,8.818462314605712,32.36375669460296,6149.113771974563,148,14.200000000000001,674.0
CHN,Dengfeng 2-1 Coal,4.059508371353149,14.898395722866058,2830.695187344551,317,13.4,697.0
CHN,Jincheng Coal,0.0,0.0,0.0,772,11.200000000000001,639.0
CHN,Changzhi - Zhangzhe 3 Coal,6.53415355682373,23.98034355354309,4556.265275173188,923,9.9,595.0
CHN,Huixian Coal,0.0,0.0,0.0,96,14.8,581.0
CHN,Xinxiang - Huayu Coal,0.0,0.0,0.0,86,14.9,579.0
CHN,Heze - Guodian 2 Coal,0.0,0.0,0.0,55,14.100000000000001,649.0
CHN,Handan Coal,79.36029891967773,291.2522970352173,55337.936436691285,59,13.700000000000001,539.0
CHN,Wu'an Coal,12.542579059600829,46.031265148735045,8745.940378259658,249,12.9,575.0
CHN,Yushe Coal,9.376535320281983,34.41188462543488,6538.258078832627,992,9.4,563.0
CHN,Qingyuan Coal,6.540453386306762,24.003463927745816,4560.658146271705,19,12.700000000000001,480.0
CHN,Shijiazhuang - Liangcun Coal,4.629009370803833,16.988464390850066,3227.8082342615126,61,13.100000000000001,477.0
CHN,Tianyuan Coal,7.511540613174438,27.56735405035019,5237.797269566536,11,13.5,591.0
CHN,Caofeidian - Shougang Coal,3.992926054000854,14.654038618183135,2784.267337454796,0,0.0,0.0
CHN,Caofeidian - China Resources Coal,2.4268332672119137,8.906478090667724,1692.2308372268676,0,0.0,0.0
CHN,Fengrun Coal,4.97715708732605,18.266166510486602,3470.5716369924544,35,11.100000000000001,625.0
CHN,Guye - Kailuan Coal,62.8766926574707,230.75746205291745,43843.917790054315,50,10.8,642.0
CHN,Zunhua Coal,2.670111346244812,9.79930864071846,1861.8686417365072,53,10.9,598.0
CHN,Xuanhua Coal,5.826191673278808,21.382123440933228,4062.6034537773135,597,10.0,390.0
CHN,Zhangjiakou - Gaoxing Coal,3.649536938667297,13.39380056490898,2544.8221073327063,690,9.5,384.0
CHN,Fengzhen - IMAM Coal,0.7400173366069793,2.7158636253476143,516.0140888160468,1209,5.7,375.0
CHN,Hohhot - Jinshan Coal,1.0335737586021423,3.793215694069862,720.7109818732738,1014,6.300000000000001,375.0
CHN,Hohhot - Jinqiao Coal,1.6343070983886718,5.997907051086425,1139.602339706421,1042,6.5,394.0
CHN,Tuoketuo 9-10 Coal,7.302124061584472,26.798795306015013,5091.771108142852,1069,6.300000000000001,407.0
CHN,Zhunda Coal,12.102555580139159,44.41637897911071,8439.112006031035,1184,5.9,430.0
CHN,Zhunge'er - Suanlagou Coal,17.043384323120115,62.54922046585082,11884.351888511655,1207,5.9,430.0
CHN,Salaqi Coal,0.8151321017742157,2.9915348135113717,568.3916145671607,996,5.800000000000001,339.0
CHN,Baotou 3 Coal,0.9825490617752075,3.6059550567150116,685.1314607758522,1110,6.0,308.0
CHN,Baotou - Donghua Coal,1.2502040743827818,4.588248952984809,871.7673010671137,1045,6.300000000000001,306.0
CHN,Wulashan Coal,8.698189582824707,31.922355768966675,6065.247596103668,1020,7.300000000000001,237.0
CHN,Wusitai - Alashan Zua Coal,0.8786211490631103,3.2245396170616147,612.6625272417068,1212,8.1,172.0
CHN,Mengxi Coal,0.5472965657711029,2.0085783963799475,381.62989531219,1100,8.4,149.0
CHN,Bayannur - Linhe Coal,3.5609132862091064,13.06855176038742,2483.0248344736096,1038,7.9,144.0
CHN,Ningdong - Gangue Coal,0.5272560036182403,1.935029533278942,367.655611322999,1289,8.200000000000001,229.0
CHN,Datong Coal,26.205781021118163,96.17521634750366,18273.291106025696,2438,5.4,408.0
CHN,Qiaotou 6-7 Coal,5.35954978942871,19.669547727203366,3737.2140681686396,2425,5.5,405.0
CHN,Liancheng 2 Coal,6.194805879592895,22.734937578105924,4319.638139840125,1875,7.4,355.0
CHN,Baqiao 3-4 Coal,0.0,0.0,0.0,418,14.5,553.0
CHN,Huxian 2 Coal,17.674765739440918,64.86639026374817,12324.614150112153,421,14.600000000000001,603.0
CHN,Weihe - Datang Coal,13.502007007598877,49.55236571788788,9414.949486398697,417,15.100000000000001,510.0
CHN,Huangling 3 Coal,41.19552581787109,151.18757975158692,28725.640152801516,1096,11.200000000000001,547.0
CHN,Liulin 2 Coal,8.656891746520996,31.770792709732056,6036.450614849091,759,10.4,493.0
CHN,Guofeng Coal,0.0,0.0,0.0,783,10.5,482.0
CHN,Guojin Coal,0.0,0.0,0.0,754,10.5,440.0
CHN,Linfen - Zhangze Coal,0.0,0.0,0.0,475,12.700000000000001,507.0
CHN,Linfen - Datang Coal,0.0,0.0,0.0,470,12.700000000000001,505.0
CHN,Houma Coal,9.266901702880858,34.00952924957275,6461.810557418823,428,13.200000000000001,522.0
CHN,Shashi Coal,5.827752847671508,21.387852950954436,4063.692060681343,30,16.5,1106.0
CHN,Yichang East Coal,0.0,0.0,0.0,63,17.2,1169.0
CHN,Dazhou Coal,33.312583923339844,122.25718299865723,23228.864769744872,383,17.6,1090.0
CHN,Huayinshan Coal,0.0,0.0,0.0,280,17.900000000000002,1100.0
CHN,Baihe Coal,0.0,0.0,0.0,232,18.2,1123.0
CHN,Chongqing Coal,0.0,0.0,0.0,173,19.3,1070.0
CHN,Wansheng Coal,0.0,0.0,0.0,518,17.5,1090.0
CHN,Lianyuan Coal,0.0,0.0,0.0,137,17.5,1431.0
CHN,Yongfu 3-4 Coal,0.0,0.0,0.0,156,19.8,1839.0
CHN,Yunfu 5-6 Coal,0.0,0.0,0.0,54,22.0,1589.0
CHN,Dalong Coal,3.7326776552200314,13.698926994657516,2602.796128984928,354,17.1,1160.0
CHN,Shuicheng Coal,0.0,0.0,0.0,1685,13.8,1043.0
CHN,Panxian 3-5 Coal,0.0,0.0,0.0,1533,15.600000000000001,1199.0
CHN,Panbei Coal,19.039968147277833,69.87668310050964,13276.569789096831,1735,14.9,1187.0
CHN,Kunming Coal,29.768758392333982,109.25134329986571,20757.755226974485,1836,16.3,940.0
CHN,Xiaolongtan Coal,0.0,0.0,0.0,1180,20.3,907.0
CHN,Kaiyuan Coal,0.0,0.0,0.0,1262,19.8,907.0
CHN,Neijiang Baima 2 Coal,0.0,0.0,0.0,298,18.400000000000002,1015.0
CHN,Toksun - Zhongtai Coal,12.776016540527342,46.887980703735344,8908.716333709715,42,13.3,34.0
CHN,Urumqi - Midong Coal,9.802961387634276,35.976868292617795,6835.604975597381,782,7.5,210.0
CHN,Hutubi Coal,0.0,0.0,0.0,612,8.700000000000001,169.0
CHN,Shihezi - Tianye 11-12 Coal,2.01670428276062,7.401304717731476,1406.2478963689805,421,9.8,138.0
CHN,Manas 7-8 Coal,0.0,0.0,0.0,464,9.600000000000001,144.0
CHN,Manas 1-6 Coal,0.0,0.0,0.0,464,9.600000000000001,144.0
CHN,Kuqa 3-4 Coal,1.6701406002044676,6.129416002750396,1164.5890405225753,1066,11.3,70.0
CHN,Wusu Coal,7.201857490539551,26.43081699028015,5021.855228153228,520,8.700000000000001,154.0
CHN,Hongjun 7-8 Coal,1.7617810440063475,6.465736431503295,1228.489921985626,831,1.2000000000000002,402.0
CHN,Fuxin - Jinshan Coal,1.6377908301353454,6.010692346596717,1142.0315458533762,107,8.8,526.0
CHN,Jinzhou - Datang Coal,1.8569043231010436,6.81483886578083,1294.8193844983577,42,9.4,574.0
CHN,Dandong - Jinshan Coal,12.193261470794678,44.749269597816465,8502.361223585129,15,8.9,1009.0
CHN,Nengyuan Coal,9.910693626403807,36.37224560890197,6910.726665691374,19,8.700000000000001,724.0
CHN,Shenyang - Shenhai Coal,3.9145405769348143,14.366363917350768,2729.609144296646,52,8.6,704.0
CHN,Fushun - CPI Coal,31.51408950805664,115.65670849456787,21974.774613967893,89,8.0,750.0
CHN,Erdaojiang Coal,0.0,0.0,0.0,406,4.9,871.0
CHN,Baishan - Hunjiang 2 Coal,0.0,0.0,0.0,503,4.1000000000000005,851.0
CHN,Changchung 3 Coal,5.784025621414184,21.227374030590056,4033.2010658121108,225,5.2,605.0
CHN,Changchung 4 Coal,5.029526576995849,18.458362537574764,3507.0888821392055,194,5.2,585.0
CHN,Qinghe Coal,8.853607788085936,32.49274058227539,6173.620710632324,121,7.1000000000000005,689.0
CHN,Diaobingshan Coal,10.844800338745117,39.80041724319458,7562.0792762069705,101,7.7,622.0
CHN,Kangping Coal,3.2811125564575194,12.041683082199096,2287.9197856178284,97,7.4,572.0
CHN,Harbin - Datang Coal,11.17556671142578,41.01432983093261,7792.722667877196,120,3.6,552.0
CHN,Harbin - Huadian 1 Coal,16.70047996520996,61.290761472320554,11645.244679740905,157,3.3000000000000003,564.0
CHN,Mudanjiang 8-9 Coal,17.570574493408202,64.4840083908081,12251.961594253538,226,4.3,544.0
CHN,Jixi - Datang 2 Coal,0.0,0.0,0.0,219,3.3000000000000003,559.0
CHN,Jiamusi Coal,2.3907057285308837,8.773890023708343,1667.0391045045853,82,3.2,550.0
CHN,Qiqihar Coal,4.662496852874756,17.11136345005035,3251.1590555095668,149,3.4000000000000004,431.0
IND,TADALI,7.160647954940796,26.27957799463272,4993.119818980217,207,27.200000000000003,1268.0
IND,ANUPPUR,8.93038906097412,32.77452785377502,6227.160292217253,500,24.700000000000003,1234.0
UZB,Angren,0.0,0.0,0.0,912,11.600000000000001,443.0
IDN,PLTU Gresik,0.0,0.0,0.0,10,27.400000000000002,1698.0
IDN,PLTU Banten 2 - Labuhan,0.0,0.0,0.0,4,27.3,3834.0
IDN,PLTU Cilacap 1 & 2,0.0,0.0,0.0,5,0.0,0.0
GRC,Amynteo-Filotas,15.820214271545408,58.06018637657165,11031.435411548613,644,11.200000000000001,570.0
IND,YAMUNANAGAR TPP,0.0,0.0,0.0,272,24.1,1101.0
IND,SEIONI TPP,10.62211851119995,38.983174936103815,7406.8032378597245,539,24.200000000000003,1223.0
IND,MAHAN TPP,10.238001480102538,37.57346543197632,7138.9584320755,341,25.1,1042.0
IND,HALDIA,5.459677410125732,20.037016095161434,3807.0330580806726,6,26.3,1428.0
IND,AVANTHA BHANDAR TPP,4.609481916427612,16.916798633289336,3214.1917403249736,211,27.400000000000002,1418.0
IND,PATHADI TPS PH -I,0.0,0.0,0.0,290,26.8,1393.0
IND,SINGARENI TPP,5.640118331909179,20.699234278106687,3932.8545128402707,154,28.3,1100.0
IND,SIMHAPURI TPP,6.223533191680908,22.840366813468933,4339.6696945590975,6,29.0,1013.0
IND,NEYVELI ST I,24.856295242309567,91.22260353927611,17332.29467246246,69,28.3,1129.0
IND,ITPCL TPP,0.0,0.0,0.0,6,28.400000000000002,1243.0
IND,METTUR TPS EXT,0.0,0.0,0.0,249,28.200000000000003,804.0
IND,TORANGALLU EXT,0.0,0.0,0.0,485,27.1,555.0
IND,GMR WARORA TPP,13.680744667053222,50.208332928085326,9539.583256336213,209,27.5,1219.0
IND,DHARIWAL INF TPP,5.530936527252197,20.29853705501556,3856.7220404529567,204,27.200000000000003,1267.0
IND,BUTIBORI TPP -II,4.07050965309143,14.938770426845549,2838.3663811006545,283,27.1,1090.0
PHL,CALACA,0.0,0.0,0.0,12,27.3,1863.0
VNM,Pha Lai 2,2.661484546661377,9.767648286247253,1855.853174386978,13,23.8,1518.0
VNM,Nghi Son 1,0.0,0.0,0.0,8,24.400000000000002,1443.0
VNM,Hai Phong 1,0.0,0.0,0.0,4,0.0,0.0
VNM,Hai Phong 2,0.0,0.0,0.0,4,0.0,0.0
VNM,Cam Pha I,4.088471002578735,15.004688579463956,2850.8908300981516,2,23.5,2283.0
AUS,Munmorah,7.7797170257568355,28.551561484527586,5424.796682060241,15,17.8,1262.0
ZAF,Grootvlei,2.145136089324951,7.87264944782257,1495.8033950862882,1555,15.700000000000001,687.0
POL,P?tn�w 1,0.0,0.0,0.0,96,8.4,514.0
MEX,Jos� L�pez Portillo (R�o Escondido),0.0,0.0,0.0,308,21.8,456.0
TUR,?�DA? Biga Termik Santrali,7.311780662536621,26.834235031509397,5098.504655986785,139,14.4,694.0
TUR,?�DA? Bekirli Termik Santrali,10.497812633514403,38.52697236499786,7320.124749349593,57,14.200000000000001,688.0
TUR,?skenderun Atlas Termik Santrali,0.367819864153862,1.3498989014446734,256.48079127448796,12,0.0,0.0
CHN,Zhanjiang Coal,0.0,0.0,0.0,5,0.0,0.0
CHN,Zhanjiang Aoliyou Coal,0.6817460989952087,2.502008183312416,475.381554829359,0,0.0,0.0
CHN,Jinwan Coal,0.0,0.0,0.0,5,0.0,0.0
CHN,Hengyi Coal,13.799549903869629,50.64434814720153,9622.426147968292,12,22.5,1664.0
CHN,Heyuan Coal,3.041655611991882,11.162876096010207,2120.946458241939,33,22.0,1914.0
CHN,Shantou Coal,1.1226724195480347,4.120207779741287,782.8394781508446,14,21.8,1500.0
CHN,Songyu Coal,2.5463783025741575,9.345208370447159,1775.58959038496,1,21.6,1183.0
CHN,Dabu Coal,0.0,0.0,0.0,44,21.3,1580.0
CHN,Changsha Coal,0.0,0.0,0.0,50,17.6,1366.0
CHN,Yueyang 3 Coal,0.0,0.0,0.0,27,17.0,1301.0
CHN,Yangluo 5-6 Coal,0.0,0.0,0.0,36,17.3,1232.0
CHN,Yangluo 1-4 Coal,0.0,0.0,0.0,28,17.3,1231.0
CHN,Tongling - Guodian Coal,3.957574844360351,14.524299678802489,2759.616938972473,7,16.5,1221.0
CHN,Huangjinbu Coal,0.0,0.0,0.0,29,18.3,1633.0
CHN,Wenzhou 3-6 Coal,0.0,0.0,0.0,4,18.400000000000002,1657.0
CHN,Jiangyin Coal,0.0,0.0,0.0,1,0.0,0.0
CHN,Hongshan 1-2 Coal,0.0,0.0,0.0,1,0.0,0.0
CHN,Zhuanghe Coal,0.3648731923103332,1.339084615778923,254.42607699799535,1,0.0,0.0
CHN,Wangtan Coal,0.2718246155977249,0.9975963392436504,189.54330445629358,1,11.0,611.0
CHN,Qingdao Coal,0.7605110561847687,2.791075576198101,530.3043594776392,1,0.0,0.0
CHN,Shanghai - Baosteel Coal,0.0,0.0,0.0,14,16.1,1098.0
CHN,Wujing 2 Coal,0.0,0.0,0.0,6,16.2,1058.0
CHN,Changxing - Zheneng Coal,0.0,0.0,0.0,7,16.0,1170.0
CHN,Liaocheng Coal,4.679867439270019,17.175113502120972,3263.271565402985,33,13.8,558.0
CHN,Heze - Huarun Coal,11.248043212890625,41.28031859130859,7843.260532348632,48,14.100000000000001,653.0
CHN,Kanshan Coal,2.568245725631714,9.42546181306839,1790.8377444829941,31,14.600000000000001,733.0
CHN,Xutang Coal,0.0,0.0,0.0,26,14.600000000000001,710.0
CHN,Nanre Coal,0.0,0.0,0.0,7,15.700000000000001,1037.0
CHN,Chaohu Coal,16.057779922485352,58.93205231552124,11197.089939949035,20,16.1,1050.0
CHN,Hwasu Coal,0.0,0.0,0.0,25,15.600000000000001,843.0
CHN,Bengbu Coal,8.946977043151856,32.83540574836731,6238.727092189788,33,15.600000000000001,836.0
CHN,Dengfeng 2-2 Coal,4.059508371353149,14.898395722866058,2830.695187344551,317,13.4,697.0
CHN,Luoyang - Shouyangshan 3 Coal,7.330231924057006,26.90195116128921,5111.37072064495,129,14.4,613.0
CHN,Changzhi - Zhangzhe 4 Coal,6.53415355682373,23.98034355354309,4556.265275173188,923,9.9,595.0
CHN,Kaifeng Coal,0.0,0.0,0.0,71,14.600000000000001,594.0
CHN,Anyang Coal,0.0,0.0,0.0,89,14.700000000000001,555.0
CHN,Longshan Coal,8.44538511276245,30.99456336383819,5888.967039129256,541,11.8,594.0
CHN,Wuxiang Coal,7.09211495399475,26.028061881160735,4945.331757420539,952,9.700000000000001,559.0
CHN,Yangguan 2 Coal,3.8410981464385983,14.096830197429655,2678.3977375116347,717,10.3,488.0
CHN,Datong - Guodian 1-6 Coal,0.0,0.0,0.0,1049,7.0,382.0
CHN,Datong - Guodian 7-8 Coal,0.0,0.0,0.0,1049,7.0,382.0
CHN,Fengzhen - Jinlong Coal,8.621558017730713,31.64111792507172,6011.812405763627,1217,5.800000000000001,374.0
CHN,Zhunge'er - Beijing Energy Coal,29.92761360168457,109.83434191818237,20868.524964454653,1220,6.0,434.0
CHN,Pingshuo Coal,1.6152149844169617,5.9278389928102495,1126.2894086339475,1355,5.300000000000001,454.0
CHN,Fugu - Qingshuichuan 1 Coal,4.556826009750366,16.72355145578384,3177.47477659893,872,8.3,438.0
CHN,Fugu - Shenhua Coal,14.304311695098876,52.496823921012876,9974.396544992447,1072,7.300000000000001,441.0
CHN,Dalate 7-8 Coal,1.9445928621292112,7.136655804014205,1355.9646027626989,1027,6.7,324.0
CHN,Baotou - Hexi Coal,41.81761100769043,153.47063239822387,29159.420155662534,1030,6.7,305.0
CHN,Daba 5-6 Coal,0.0,0.0,0.0,1166,9.200000000000001,206.0
CHN,Baoji -Guodian 1-4 Coal,0.0,0.0,0.0,660,13.0,668.0
CHN,Weihe - HKCTS Coal,12.996091480255126,47.69565573253631,9062.1745891819,376,15.4,515.0
CHN,Tongchuan Coal,5.708161869049072,20.948954059410095,3980.301271287918,725,13.5,547.0
CHN,Ningdong - Shuidonggou Coal,9.458167304992676,34.71147400932312,6595.1800617713925,1272,8.3,228.0
CHN,Yulin - Yuheng Coal,5.134597244262695,18.84397188644409,3580.3546584243772,1122,8.700000000000001,415.0
CHN,Huozhou Coal,1.6212927174568175,5.95014427306652,1130.527411882639,558,12.200000000000001,499.0
CHN,Pucheng 5-6 Coal,2.715624756813049,9.966342857503891,1893.6051429257393,489,14.100000000000001,541.0
CHN,Yuncheng Coal,9.886035766601562,36.281751263427736,6893.53274005127,367,14.4,541.0
CHN,Qinling 7-8 Coal,8.472421264648437,31.093786041259765,5907.819347839355,355,14.8,564.0
CHN,Jingmen - Guodian Coal,0.0,0.0,0.0,82,16.5,957.0
CHN,Tongzi Coal,14.241556339263916,52.26651176509857,9930.63723536873,1109,15.9,1077.0
CHN,Shimen Coal,3.977279348373413,14.596615208530425,2773.3568896207807,69,17.2,1274.0
CHN,Jinzhushan Coal,11.97708251953125,43.95589284667968,8351.61964086914,250,17.1,1388.0
CHN,Guigang Coal,0.0,0.0,0.0,50,22.0,1495.0
CHN,Qinzhou 1-2 Coal,16.3214001083374,59.899538397598256,11380.912295543669,0,0.0,0.0
CHN,Duyun Coal,0.0,0.0,0.0,934,16.2,1198.0
CHN,Yaxi Coal,0.0,0.0,0.0,899,15.600000000000001,1095.0
CHN,Qianbei Coal,0.0,0.0,0.0,919,15.9,1070.0
CHN,Qianxi Coal,0.0,0.0,0.0,1188,15.3,1118.0
CHN,Tangzhai Coal,0.0,0.0,0.0,1218,15.5,1159.0
CHN,Nayong 2 Coal,0.0,0.0,0.0,1500,14.600000000000001,1122.0
CHN,Nayong 1 Coal,0.0,0.0,0.0,1408,14.8,1101.0
CHN,Dafang Coal,0.0,0.0,0.0,1392,14.200000000000001,1052.0
CHN,Zhenxiong Coal,11.920986919403076,43.750021994209284,8312.504178899764,1603,13.0,938.0
CHN,Qujing Coal,15.772490653991698,57.88504070014953,10998.15773302841,2078,14.4,1030.0
CHN,Yuwang Coal,4.653715190887451,17.079134750556943,3245.035602605819,1664,15.600000000000001,1207.0
CHN,Xingyi 1-2 Coal,0.0,0.0,0.0,1119,18.0,1239.0
CHN,Anshun Coal,0.0,0.0,0.0,1273,15.9,1265.0
CHN,Fuxi Coal,0.0,0.0,0.0,333,18.7,1140.0
CHN,Gongxian Coal,0.0,0.0,0.0,408,17.900000000000002,1061.0
CHN,Weixin Coal,0.0,0.0,0.0,1151,14.600000000000001,971.0
CHN,Luzhou Coal,0.0,0.0,0.0,303,18.3,1118.0
CHN,Jiayuguan - Datang Coal,7.329881410598754,26.90066477689743,5111.1263076105115,1622,7.7,98.0
CHN,Baiyinhua Coal,0.7075531005859375,2.5967198791503905,493.3767770385742,989,1.1,378.0
CHN,Daban Coal,0.8086344921588897,2.967688586223125,563.8608313823937,685,4.800000000000001,371.0
CHN,Yanshanhu Coal,2.3806623077392577,8.737030669403076,1660.0358271865844,258,8.200000000000001,507.0
CHN,Fuxin - CPI Coal,4.289763889312744,15.74343347377777,2991.2523600177765,139,8.5,527.0
CHN,Tieling 1-4 Coal,0.6209433877468109,2.278862233030796,432.98382427585125,77,7.9,665.0
CHN,Shuangliao 1-4 Coal,5.899647998809814,21.65170815563202,4113.824549570084,124,6.300000000000001,491.0
CHN,Shuangyashan - Guodian 2 Coal,10.331954326629639,37.91827237873077,7204.471751958846,115,3.4000000000000004,538.0
CHN,Hegang - Huaneng Coal,4.7706983852386475,17.508463073825837,3326.607984026909,117,2.6,571.0
CHN,Fularji 2 Coal,4.015251789093018,14.735974065971375,2799.8350725345613,156,3.8000000000000003,416.0
CHN,Baorixile Coal,0.9937137222290039,3.6469293605804443,692.9165785102844,665,-1.0,361.0
CHN,Ewenki Coal,3.425277576446533,12.570768705558777,2388.4460540561677,719,-1.2000000000000002,377.0
GRC,Kardia,16.24076229095459,59.60359760780334,11324.683545482634,678,11.5,557.0
IND,RAJIV GANDHI  TPS HISAR,7.48152868270874,27.457210265541075,5216.869950452804,221,25.0,422.0
IND,SALAYA TPP,0.0,0.0,0.0,42,25.900000000000002,512.0
IND,KALISINDH,40.0550715637207,147.00211263885498,27930.401401382445,345,25.8,884.0
IND,Shri Singaji MALWA TPP,0.0,0.0,0.0,283,26.6,963.0
IND,ANUPUR TPP,8.93038906097412,32.77452785377502,6227.160292217253,500,24.700000000000003,1234.0
IND,"ANAPARA ""C""",0.0,0.0,0.0,281,25.3,1018.0
IND,ROSA TPP PH - 1,5.46841604232788,20.06908687534332,3813.126506315231,154,25.200000000000003,1084.0
IND,RAGHUNATHPUR TPP PH-I,6.709714183807373,24.624651054573057,4678.683700368881,158,26.400000000000002,1166.0
IND,DERANG,4.852674160003662,17.80931416721344,3383.7696917705534,113,27.0,1368.0
IND,BARADARHA TPP,9.533321514129637,34.98728995685577,6647.585091802596,231,27.400000000000002,1408.0
IND,AKALTARA TPP,0.0,0.0,0.0,272,27.0,1264.0
IND,NORTH CHENNAI EXTENSION,0.0,0.0,0.0,7,28.6,1107.0
IND,MELAMARUTHUR (MUTHIARA),0.0,0.0,0.0,13,29.200000000000003,643.0
IND,UDUPI TPP,14.828280010223388,54.41978763751983,10339.759651128768,28,27.0,4161.0
IND,JSW RATNAGIRI TPP,0.0,0.0,0.0,49,26.8,3308.0
VNM,Quang Ninh 1,0.0,0.0,0.0,62,23.200000000000003,2148.0
JPN,Noshiro,0.0,0.0,0.0,4,0.0,0.0
JPN,Nanaoota,18.696981315612792,68.61792142829894,13037.4050713768,0,0.0,0.0
JPN,Tsuruga,0.0,0.0,0.0,32,0.0,0.0
JPN,Isago Shin,17.55638900756836,64.43194765777588,12242.070054977417,1,0.0,0.0
CHN,Laicheng,8.677696647644042,31.847146696853635,6050.95787240219,222,13.200000000000001,706.0
CHN,Fengjie Coal,0.0,0.0,0.0,200,18.1,1034.0
BRA,Brasil Verde,9.997731227874755,36.69167360630035,6971.417985197067,674,22.200000000000003,1341.0
